50.3816,30.83878,leisure,pitch,,,
50.3815,30.83915,leisure,pitch,,,
50.38147,30.83943,leisure,pitch,,,
50.38144,30.83971,leisure,pitch,,,
49.4024,26.97211,tourism,hotel,???-???,????????? ??????.5/1,
49.40402,26.98105,shop,convenience,????????,??????????? ??????????? ??????,
50.31622,30.39083,leisure,playground,????????,,
49.40434,26.97456,shop,car_repair,?????? ?????????,??????? ??????.26/2,
49.3015,23.55641,leisure,playground,,,
50.03999,36.29471,leisure,park,??????? ????,,
50.49356,30.51647,leisure,playground,,,
49.40434,26.97456,shop,car_repair,?????? ?????????,??????? ??????.26/2,
49.40321,26.99652,shop,car_repair,?????????? TIR,,
49.40495,26.99835,shop,car_repair,??????????,???????????? ??????.31/1,
48.72348,37.60663,shop,bakery,????????,,
48.47304,35.03449,leisure,pitch,,,
49.39603,26.95859,shop,car_parts,??????????,???’??????? ??????.134/1,
49.40223,26.96111,shop,car_repair,??????????,???’??????? ??????,
49.40519,26.9568,shop,car_repair,??????????,,
49.41213,26.93704,shop,car_repair,??????????,,
48.60946,26.77448,leisure,swimming_pool,,,
48.39304,31.17574,leisure,park,,,
50.12943,30.4737,leisure,pitch,,,
50.13011,30.47336,leisure,pitch,,,
50.14475,30.47248,leisure,playground,,,
48.43136,35.06607,leisure,fitness_station,,,
48.50922,32.25502,leisure,playground,,,
50.53149,30.36624,leisure,resort,??????????????? ???? ??? ????? ???????-1,?????? ???????? ??????.14,
50.53029,30.36981,leisure,pitch,,,
50.53062,30.36984,leisure,pitch,,,
50.53217,30.36254,leisure,resort,????? ??????? ??????,,
50.54199,30.3569,leisure,stadium,,,
50.55406,30.26619,leisure,park,,,
50.55539,30.26398,shop,supermarket,,,
50.55835,30.26464,leisure,park,,,
